user_id,age,gender,premium_user,listening_time,mood,genre,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,loudness_db,duration_sec,popularity,previous_skips,repeat_count,skip
U011,28,Female,No,Night,Focus,Jazz,0.66,0.57,0.48,0.41,0.12,0.59,0.76,85,-39,264,100,3,9,0
U011,28,Female,No,Evening,Happy,Bollywood,0.69,0.61,0.53,0.17,0.32,0.62,0.68,162,-43,221,43,22,7,1
U011,28,Female,No,Morning,Relaxed,Lo-fi,0.12,0.84,0.37,0.28,0.39,0.7,0.1,118,-37,196,96,14,10,0
U011,28,Female,No,Afternoon,Sad,Pop,0.29,0.84,0.77,0.76,0.69,0.82,0.52,100,-41,199,91,16,12,0
U011,28,Female,No,Night,Sad,Jazz,0.85,0.85,0.32,0.46,0.73,0.7,0.27,178,-13,221,82,3,0,0
U011,28,Female,No,Afternoon,Focus,EDM,0.26,0.88,0.63,0.35,0.13,0.89,0.75,83,-27,127,50,1,5,0
U011,28,Female,No,Evening,Sad,Classical,0.71,0.34,0.47,0.02,0.62,0.77,0.01,93,-4,164,77,25,0,1
U011,28,Female,No,Evening,Focus,Jazz,0.74,0.35,0.91,0.85,0.37,0.22,0.3,193,-6,221,75,3,0,0
U011,28,Female,No,Evening,Happy,Lo-fi,0.2,0.16,0.99,0.64,0.69,0.26,0.71,136,-33,158,67,24,7,1
U011,28,Female,No,Afternoon,Relaxed,Classical,0.75,0.69,1.0,0.26,0.33,0.39,0.04,108,-24,305,92,7,15,0
U011,28,Female,No,Afternoon,Sad,Jazz,0.89,0.26,0.19,0.13,0.21,0.81,0.76,106,-2,350,43,20,2,1
U011,28,Female,No,Night,Gym,Classical,0.38,0.81,0.4,0.26,0.24,0.85,0.47,78,-15,347,25,16,3,1
U011,28,Female,No,Evening,Relaxed,Hip-Hop,0.87,0.22,0.28,0.41,0.46,0.91,0.46,140,0,166,100,2,15,0
U011,28,Female,No,Night,Gym,Lo-fi,0.1,0.35,0.79,0.17,0.61,0.49,0.76,82,-37,277,56,20,13,0
U011,28,Female,No,Morning,Relaxed,Hip-Hop,0.13,0.28,0.44,0.01,0.26,0.83,0.19,61,-5,307,32,7,11,0
U011,28,Female,No,Afternoon,Gym,Jazz,0.63,0.25,0.84,0.3,0.23,0.73,0.6,146,-18,347,88,4,10,0
U012,45,Female,Yes,Morning,Focus,Pop,0.31,0.75,0.22,0.73,0.47,0.17,0.37,69,-21,344,82,8,1,0
U012,45,Female,Yes,Night,Focus,Hip-Hop,0.12,0.72,0.48,0.38,0.44,0.47,0.15,62,-26,227,85,3,8,0
U012,45,Female,Yes,Morning,Relaxed,Hip-Hop,0.19,0.75,0.21,0.11,0.09,0.2,0.2,127,-12,171,46,22,13,0
U012,45,Female,Yes,Afternoon,Happy,Classical,0.92,0.72,0.53,0.23,0.01,0.09,0.11,186,-36,143,100,16,2,0
U012,45,Female,Yes,Afternoon,Happy,Hip-Hop,0.98,0.34,0.15,0.81,0.7,0.85,0.36,140,-18,309,15,3,1,0
U012,45,Female,Yes,Morning,Gym,Hip-Hop,0.91,0.96,0.34,0.73,0.3,0.34,0.11,162,-16,189,50,22,15,0
U012,45,Female,Yes,Afternoon,Focus,Pop,0.75,0.98,0.86,0.1,0.73,0.48,0.57,172,-34,276,49,24,11,0
U012,45,Female,Yes,Night,Focus,Rock,0.54,0.9,0.5,0.06,0.52,0.01,0.87,194,-9,305,73,7,10,0
U012,45,Female,Yes,Morning,Gym,Hip-Hop,0.32,0.41,0.71,0.38,0.67,0.56,0.99,73,-45,284,21,16,15,1
U012,45,Female,Yes,Evening,Gym,Bollywood,0.39,0.4,0.35,0.51,0.44,0.38,0.82,80,-16,233,74,14,2,0
U012,45,Female,Yes,Morning,Relaxed,Jazz,0.55,0.69,0.19,0.41,0.45,0.0,0.09,137,-13,263,27,20,14,1
U012,45,Female,Yes,Morning,Relaxed,Jazz,0.86,0.4,0.79,0.6,0.57,0.36,0.45,84,-3,176,1,10,11,0
U012,45,Female,Yes,Morning,Happy,Lo-fi,0.25,0.23,0.75,0.72,0.09,0.61,0.19,160,-32,237,25,22,10,1
U012,45,Female,Yes,Afternoon,Focus,Bollywood,0.85,0.63,0.79,0.45,0.53,0.96,0.13,187,-45,255,95,1,13,0
U012,45,Female,Yes,Evening,Relaxed,Lo-fi,0.26,0.83,0.19,0.66,0.48,0.32,0.88,167,-7,354,89,24,7,1
U012,45,Female,Yes,Evening,Sad,EDM,0.51,0.22,0.47,0.7,0.6,0.3,0.7,140,0,308,71,20,6,1
U012,45,Female,Yes,Night,Focus,Classical,0.93,0.22,0.74,0.98,0.14,0.54,0.64,89,-23,263,62,18,13,0
U012,45,Female,Yes,Evening,Sad,Pop,0.57,0.12,0.23,0.67,0.16,0.75,0.16,133,-2,184,19,1,9,0
U012,45,Female,Yes,Morning,Gym,Jazz,0.19,0.88,0.77,0.86,0.59,0.56,0.24,133,-1,290,7,12,12,0
U012,45,Female,Yes,Night,Sad,Classical,0.33,0.66,0.8,0.87,0.66,0.91,0.7,154,-8,259,95,19,6,0
U013,37,Male,Yes,Evening,Happy,Hip-Hop,0.97,0.76,0.21,0.04,0.22,0.26,0.16,125,-45,204,60,22,4,1
U013,37,Male,Yes,Night,Focus,Hip-Hop,0.8,0.66,0.86,0.3,0.63,0.55,0.07,141,-12,176,24,16,2,1
U013,37,Male,Yes,Night,Happy,Jazz,0.46,0.41,0.9,0.66,0.26,0.29,0.95,195,-15,263,97,20,0,0
U013,37,Male,Yes,Night,Happy,Jazz,0.68,0.93,0.32,0.04,0.71,0.38,0.8,89,-21,185,70,23,9,0
U013,37,Male,Yes,Afternoon,Gym,Rock,0.37,0.69,0.39,0.08,0.08,0.97,0.77,196,-45,280,9,6,6,0
U013,37,Male,Yes,Evening,Happy,Hip-Hop,0.73,0.98,0.8,0.65,0.75,0.75,0.15,177,0,204,5,2,2,0
U013,37,Male,Yes,Morning,Focus,Pop,0.62,0.3,0.33,0.39,0.5,0.43,0.02,90,-11,121,83,23,2,1
U013,37,Male,Yes,Afternoon,Gym,Classical,0.55,0.36,0.72,0.61,0.23,0.93,0.38,67,-15,160,69,7,4,0
U013,37,Male,Yes,Evening,Focus,Rock,0.9,0.97,0.88,0.65,0.77,0.01,0.87,96,-38,130,1,18,12,0
U013,37,Male,Yes,Morning,Focus,Bollywood,0.77,0.75,0.29,0.91,0.68,0.14,0.18,124,-33,149,24,21,1,1
U013,37,Male,Yes,Evening,Gym,Bollywood,0.16,0.19,0.75,0.49,0.26,0.13,0.66,85,-27,278,9,6,10,0
U013,37,Male,Yes,Afternoon,Relaxed,Jazz,0.38,0.63,0.61,0.36,0.25,0.43,0.0,123,-31,302,95,20,13,0
U013,37,Male,Yes,Morning,Relaxed,Rock,0.4,0.53,0.5,0.77,0.39,0.11,0.65,80,-28,339,18,17,6,1
U013,37,Male,Yes,Afternoon,Relaxed,Lo-fi,0.86,0.67,0.83,0.58,0.62,0.21,0.04,126,-11,348,70,15,4,1
U013,37,Male,Yes,Afternoon,Gym,Hip-Hop,0.63,0.87,0.22,0.5,0.07,0.36,0.01,121,-6,295,22,24,4,1
U013,37,Male,Yes,Night,Sad,Jazz,0.61,0.88,0.23,0.73,0.75,0.04,0.76,119,-41,187,48,7,1,0
U013,37,Male,Yes,Morning,Gym,Jazz,0.51,0.14,0.98,0.32,0.56,0.52,0.83,127,-8,259,73,5,12,0
U013,37,Male,Yes,Evening,Sad,Rock,0.44,0.92,0.56,0.35,0.69,0.49,0.48,61,-13,345,18,14,5,1
U013,37,Male,Yes,Afternoon,Gym,Pop,0.27,0.43,0.75,0.12,0.18,0.81,0.72,183,-2,242,62,6,5,0
U013,37,Male,Yes,Afternoon,Relaxed,Rock,0.62,0.25,0.67,0.04,0.46,0.06,0.26,106,-12,223,77,18,0,1
U014,31,Female,Yes,Night,Sad,Lo-fi,0.3,0.47,0.23,0.58,0.61,0.62,0.51,102,-2,207,59,19,2,0
U014,31,Female,Yes,Morning,Gym,Hip-Hop,0.11,0.57,0.92,0.68,0.66,0.61,0.18,69,-11,248,97,3,2,0
U014,31,Female,Yes,Evening,Gym,Hip-Hop,0.8,0.68,0.57,0.37,0.03,0.53,0.23,183,-21,209,76,25,3,0
U014,31,Female,Yes,Evening,Gym,EDM,0.31,0.87,0.35,0.88,0.33,0.19,0.71,61,-9,253,16,16,0,1
U014,31,Female,Yes,Night,Sad,Jazz,0.2,0.48,0.63,0.26,0.43,0.56,0.61,161,-32,225,71,25,15,0
U014,31,Female,Yes,Afternoon,Relaxed,Pop,0.38,0.41,0.73,0.74,0.68,0.66,0.75,174,-1,161,13,6,12,0
U014,31,Female,Yes,Morning,Gym,Classical,0.67,0.82,0.84,0.47,0.48,0.09,0.26,154,-40,275,5,23,12,1
U014,31,Female,Yes,Morning,Focus,Hip-Hop,0.84,0.68,0.5,0.2,0.53,0.8,0.29,68,-7,250,67,22,7,0
U014,31,Female,Yes,Evening,Happy,Classical,0.69,0.98,0.18,0.28,0.32,0.67,0.41,111,-12,123,95,22,2,1
U014,31,Female,Yes,Evening,Relaxed,Rock,0.83,0.3,0.97,0.45,0.32,0.0,0.18,189,-39,263,10,16,9,1
U014,31,Female,Yes,Morning,Happy,Classical,0.83,0.62,0.72,0.97,0.45,0.77,0.76,177,-2,237,76,0,15,0
U014,31,Female,Yes,Night,Happy,Hip-Hop,0.81,0.3,0.73,0.8,0.33,0.35,0.54,127,-30,193,12,12,10,0
U014,31,Female,Yes,Evening,Sad,EDM,0.3,0.62,0.26,0.75,0.74,0.19,0.74,120,-30,343,34,6,7,0
U014,31,Female,Yes,Night,Focus,Classical,0.2,0.93,0.71,0.66,0.49,0.76,0.54,70,-15,215,80,10,15,0
U014,31,Female,Yes,Night,Gym,Rock,0.79,0.56,0.46,0.75,0.1,0.53,0.42,198,-43,248,45,12,5,0
U014,31,Female,Yes,Night,Relaxed,Hip-Hop,0.11,0.71,0.44,0.1,0.29,0.86,0.19,127,-30,188,61,19,10,0
U014,31,Female,Yes,Night,Focus,Lo-fi,0.48,0.78,0.43,0.4,0.36,0.57,0.98,118,-39,304,35,25,7,0
U014,31,Female,Yes,Morning,Relaxed,Classical,0.82,0.76,0.53,0.01,0.34,0.13,0.89,192,-11,304,41,25,15,0
U014,31,Female,Yes,Night,Relaxed,Pop,0.72,0.15,0.83,0.48,0.5,0.45,0.33,152,-22,263,72,25,8,0
U014,31,Female,Yes,Evening,Happy,Lo-fi,0.88,0.97,0.28,0.58,0.52,0.17,0.78,150,-25,292,66,15,14,0
U015,20,Male,No,Evening,Relaxed,Bollywood,0.48,0.65,0.46,0.91,0.06,0.34,0.31,134,0,188,78,20,12,0
U015,20,Male,No,Morning,Happy,Bollywood,0.57,0.51,0.25,0.85,0.1,0.23,0.25,80,-32,162,51,3,3,0
U015,20,Male,No,Afternoon,Sad,Hip-Hop,0.46,0.79,0.17,0.26,0.12,0.65,0.89,139,-31,183,95,9,14,0
U015,20,Male,No,Evening,Focus,Lo-fi,0.7,0.87,0.39,0.48,0.78,0.54,0.27,173,-37,298,70,5,14,0
U015,20,Male,No,Evening,Gym,Bollywood,0.53,0.3,0.18,0.31,0.33,0.16,0.01,193,-37,208,37,15,0,0
U015,20,Male,No,Evening,Gym,EDM,0.49,0.36,0.31,0.01,0.3,0.41,0.56,161,-30,161,92,23,12,0
U015,20,Male,No,Morning,Sad,Classical,0.66,0.56,0.82,0.61,0.56,0.27,0.65,196,-28,225,25,2,5,1
U015,20,Male,No,Morning,Happy,EDM,0.66,0.34,0.66,0.19,0.02,0.05,0.53,107,-39,192,35,4,14,0
U015,20,Male,No,Morning,Relaxed,Lo-fi,0.54,0.41,0.38,0.8,0.8,0.46,0.79,144,-40,335,97,4,1,0
U015,20,Male,No,Afternoon,Gym,Rock,0.26,0.91,0.33,0.38,0.01,0.97,0.71,158,-17,183,95,1,6,0
U015,20,Male,No,Morning,Happy,EDM,0.71,0.38,0.39,0.63,0.03,0.94,0.52,124,-15,283,39,6,11,0
U015,20,Male,No,Night,Sad,Hip-Hop,0.49,0.11,0.81,0.58,0.32,0.24,0.97,181,-1,272,20,11,2,0
U015,20,Male,No,Morning,Gym,EDM,0.66,0.94,1.0,0.63,0.05,0.64,0.7,87,-37,244,30,10,11,0
U015,20,Male,No,Afternoon,Gym,Classical,0.42,0.22,0.91,0.49,0.35,0.29,0.7,108,-9,167,70,11,10,0
U015,20,Male,No,Night,Relaxed,Rock,0.24,0.37,0.34,0.37,0.0,0.64,0.38,107,-44,278,47,24,7,1
U015,20,Male,No,Night,Sad,Rock,0.71,0.79,0.24,0.28,0.33,0.32,0.1,77,-43,333,17,5,1,0
U015,20,Male,No,Night,Gym,Rock,0.13,0.68,0.45,0.49,0.5,0.59,0.05,116,-7,303,10,0,6,1
U015,20,Male,No,Morning,Happy,EDM,0.15,0.6,0.94,0.42,0.3,0.71,0.82,128,-12,130,94,2,9,0
U015,20,Male,No,Morning,Gym,Lo-fi,0.31,0.45,0.27,0.66,0.46,0.95,0.56,166,-39,316,82,18,11,0
U015,20,Male,No,Afternoon,Relaxed,EDM,0.26,0.46,0.4,0.16,0.8,0.44,0.35,140,-10,203,48,13,13,0
U016,33,Other,No,Evening,Relaxed,Pop,0.42,0.51,0.96,0.0,0.03,0.28,0.02,94,-26,121,39,7,6,1
U016,33,Other,No,Morning,Focus,EDM,0.56,0.61,0.61,0.09,0.37,0.16,0.26,123,-31,185,39,2,12,0
U016,33,Other,No,Evening,Happy,Jazz,0.81,0.26,0.84,0.69,0.46,0.91,0.6,136,-43,307,74,12,2,0
U016,33,Other,No,Evening,Focus,Hip-Hop,0.49,0.94,0.21,0.77,0.6,0.85,0.93,157,-42,198,68,1,10,0
U016,33,Other,No,Night,Relaxed,Rock,0.3,0.15,0.76,0.39,0.36,0.6,0.5,116,-18,194,51,4,4,0
U016,33,Other,No,Afternoon,Focus,EDM,0.14,0.46,0.18,0.5,0.62,0.13,0.13,110,-14,221,84,18,6,0
U016,33,Other,No,Night,Sad,Jazz,0.8,0.39,0.93,0.09,0.54,0.42,0.35,142,-23,272,84,0,9,0
U016,33,Other,No,Evening,Relaxed,Rock,0.5,0.93,0.31,0.69,0.12,0.73,0.09,73,-30,278,19,9,0,0
U016,33,Other,No,Evening,Focus,Pop,0.12,0.29,0.58,0.2,0.42,0.26,0.48,96,-1,298,86,0,12,0
U016,33,Other,No,Night,Happy,Classical,0.36,0.81,0.66,0.05,0.52,0.01,0.39,129,-3,338,85,11,3,0
U016,33,Other,No,Evening,Sad,Classical,0.44,0.98,0.19,0.32,0.69,0.53,0.19,188,-16,263,92,0,1,0
U016,33,Other,No,Afternoon,Focus,Classical,0.77,0.12,0.72,0.36,0.24,1.0,0.98,130,-42,280,33,12,0,0
U016,33,Other,No,Night,Relaxed,Jazz,0.91,0.69,0.18,0.38,0.77,0.61,0.63,118,-19,181,74,4,13,0
U016,33,Other,No,Morning,Relaxed,Rock,0.29,0.22,0.59,0.8,0.69,0.31,0.71,194,-37,230,99,4,5,0
U016,33,Other,No,Evening,Sad,Pop,0.86,0.23,0.13,0.32,0.78,0.96,0.3,130,-36,319,25,3,4,0
U016,33,Other,No,Afternoon,Gym,Bollywood,0.65,0.64,0.31,0.03,0.06,0.78,0.13,180,0,286,48,5,12,0
U016,33,Other,No,Afternoon,Relaxed,Bollywood,0.3,0.47,0.97,0.93,0.76,0.22,0.67,111,-32,136,23,14,15,0
U016,33,Other,No,Night,Focus,Rock,0.8,0.65,0.84,0.72,0.32,0.94,0.57,197,-12,284,91,25,1,1
U016,33,Other,No,Afternoon,Relaxed,Bollywood,0.89,0.89,0.32,0.54,0.79,0.04,0.39,72,-33,194,57,12,9,0
U016,33,Other,No,Evening,Gym,Lo-fi,0.65,0.15,0.57,0.14,0.66,0.45,0.72,88,-34,319,75,22,4,1
U017,21,Female,Yes,Afternoon,Happy,Lo-fi,0.89,0.18,0.39,0.65,0.57,0.16,0.73,83,-38,300,58,20,11,0
U017,21,Female,Yes,Afternoon,Gym,Classical,0.44,0.79,0.92,0.57,0.53,0.15,0.87,105,0,133,54,9,9,0
U017,21,Female,Yes,Night,Focus,Bollywood,0.22,0.28,0.66,0.25,0.37,0.86,0.54,61,-7,345,64,7,6,0
U017,21,Female,Yes,Morning,Happy,Hip-Hop,0.17,0.64,0.32,0.55,0.5,0.56,0.83,72,-34,157,8,20,11,1
U017,21,Female,Yes,Evening,Happy,Classical,0.85,0.37,0.93,0.05,0.33,0.18,0.67,105,-16,311,75,11,1,0
U017,21,Female,Yes,Morning,Sad,Pop,0.44,0.16,0.48,0.55,0.23,0.13,0.69,130,-24,254,53,16,6,1
U017,21,Female,Yes,Night,Sad,Bollywood,0.98,0.58,0.18,0.72,0.48,0.79,0.71,169,-7,337,41,8,11,0
U017,21,Female,Yes,Evening,Happy,Jazz,0.26,0.65,0.74,0.98,0.0,0.02,0.63,90,-32,324,79,13,13,0
U017,21,Female,Yes,Afternoon,Gym,Pop,0.67,0.11,0.28,0.28,0.63,0.31,0.51,142,-45,149,88,10,10,0
U017,21,Female,Yes,Evening,Happy,Classical,0.85,0.93,0.53,0.47,0.03,0.14,0.16,177,-11,349,43,14,13,0
U017,21,Female,Yes,Afternoon,Focus,Lo-fi,0.12,0.62,0.4,0.92,0.64,0.07,0.15,67,-24,216,81,17,5,1
U017,21,Female,Yes,Evening,Sad,Rock,0.88,0.78,0.73,0.31,0.03,0.41,0.5,120,-22,235,39,6,9,0
U017,21,Female,Yes,Afternoon,Happy,Hip-Hop,0.8,0.92,0.5,0.02,0.39,0.5,0.19,183,-12,199,100,10,4,0
U017,21,Female,Yes,Afternoon,Happy,Classical,0.51,0.74,0.57,0.0,0.75,0.69,0.59,82,-24,239,6,3,9,0
U017,21,Female,Yes,Evening,Focus,Jazz,0.27,0.35,0.39,0.44,0.09,0.15,0.27,63,-6,263,66,3,6,0
U017,21,Female,Yes,Morning,Happy,Lo-fi,0.95,0.82,0.62,0.17,0.25,0.89,0.54,72,-37,127,61,21,1,0
U017,21,Female,Yes,Morning,Gym,Hip-Hop,0.45,0.73,0.9,0.63,0.55,0.45,0.36,145,-33,302,98,21,2,1
U017,21,Female,Yes,Evening,Gym,Hip-Hop,0.93,0.52,0.51,0.68,0.57,0.47,0.23,117,-36,340,79,8,11,0
U017,21,Female,Yes,Evening,Gym,Rock,0.89,0.51,0.13,0.48,0.28,0.46,0.17,149,-7,267,17,16,3,1
U017,21,Female,Yes,Afternoon,Gym,Jazz,0.16,0.37,0.51,0.59,0.19,0.24,0.16,183,-21,136,44,6,13,0
U018,37,Male,No,Morning,Relaxed,Bollywood,0.2,0.64,0.39,0.1,0.36,0.31,0.41,87,-2,328,77,24,12,0
U018,37,Male,No,Evening,Sad,EDM,0.84,0.9,0.91,0.64,0.0,0.15,0.15,196,-27,219,79,18,14,0
U018,37,Male,No,Morning,Happy,Jazz,0.81,0.71,0.93,0.94,0.57,0.92,0.99,62,-6,250,52,4,9,0
U018,37,Male,No,Afternoon,Focus,EDM,0.6,0.98,0.2,0.28,0.02,0.43,0.59,141,0,217,52,12,13,0
U018,37,Male,No,Afternoon,Gym,Lo-fi,0.27,0.45,0.93,0.84,0.12,1.0,0.67,94,-45,138,83,0,4,0
U018,37,Male,No,Night,Sad,Hip-Hop,0.68,0.47,0.51,0.79,0.48,0.43,0.18,190,-18,261,58,12,11,0
U018,37,Male,No,Morning,Focus,Bollywood,0.62,0.86,0.31,0.5,0.33,0.55,0.37,69,-9,243,91,11,3,0
U018,37,Male,No,Morning,Focus,Classical,0.76,0.99,0.99,0.78,0.37,0.08,0.89,82,-30,240,81,23,2,1
U018,37,Male,No,Morning,Focus,Classical,0.58,0.11,0.51,0.91,0.46,0.33,0.35,135,-27,162,5,22,9,1
U018,37,Male,No,Evening,Focus,Classical,0.62,0.62,0.69,0.29,0.59,0.03,0.48,92,-13,139,36,8,4,1
U018,37,Male,No,Afternoon,Relaxed,Rock,0.11,0.2,0.26,0.59,0.12,0.45,0.81,126,-1,180,63,5,1,0
U018,37,Male,No,Morning,Relaxed,Rock,0.84,0.85,0.78,0.41,0.31,0.66,0.73,102,-32,267,94,11,1,0
U018,37,Male,No,Night,Relaxed,Bollywood,0.46,0.37,0.77,0.75,0.43,0.38,0.71,181,-29,157,68,13,0,1
U018,37,Male,No,Night,Relaxed,Lo-fi,0.97,0.71,0.14,0.92,0.51,0.96,0.43,129,-24,189,35,25,3,1
U018,37,Male,No,Morning,Gym,Rock,0.77,0.76,0.63,0.19,0.27,0.69,0.18,200,-45,292,2,2,0,1
U018,37,Male,No,Night,Happy,Hip-Hop,0.42,0.75,0.33,0.03,0.5,0.06,0.59,115,-7,283,16,22,3,1
U018,37,Male,No,Afternoon,Relaxed,Classical,0.91,0.61,0.97,0.9,0.56,0.25,0.47,79,-5,236,36,24,13,0
U018,37,Male,No,Morning,Sad,Bollywood,0.35,0.16,0.45,1.0,0.21,0.81,0.18,77,-14,357,26,19,12,0
U018,37,Male,No,Evening,Happy,Lo-fi,0.79,0.3,0.68,0.91,0.57,0.1,0.07,124,-17,124,64,4,0,0
U018,37,Male,No,Evening,Happy,Jazz,0.4,0.45,0.1,0.71,0.62,0.48,0.4,77,-11,177,1,12,15,0
U019,28,Male,Yes,Night,Happy,Jazz,0.43,0.87,0.41,0.84,0.61,0.29,0.2,70,-21,289,25,9,12,0
U019,28,Male,Yes,Evening,Happy,Pop,0.67,0.76,0.23,0.19,0.58,0.59,0.49,76,-11,284,40,15,14,0
U019,28,Male,Yes,Night,Happy,Hip-Hop,0.81,0.14,0.21,0.81,0.53,0.46,0.68,197,-36,309,75,7,2,0
U019,28,Male,Yes,Night,Happy,Rock,0.52,0.93,0.14,0.7,0.1,0.17,0.05,138,-39,236,79,5,2,0
U019,28,Male,Yes,Afternoon,Sad,Pop,0.65,0.16,0.28,0.34,0.67,0.74,0.4,90,-2,267,70,4,10,0
U019,28,Male,Yes,Night,Sad,Pop,0.21,0.23,0.47,0.7,0.44,0.44,0.93,70,-37,145,81,19,12,0
U019,28,Male,Yes,Night,Focus,Bollywood,0.11,0.93,0.74,0.59,0.23,0.69,0.79,181,-1,152,27,4,8,0
U019,28,Male,Yes,Morning,Sad,Rock,0.26,0.72,0.64,0.72,0.49,0.09,0.83,137,-23,227,1,17,7,1
U019,28,Male,Yes,Morning,Sad,Pop,0.88,0.99,0.56,0.46,0.5,0.21,0.05,88,-36,295,61,15,5,1
U019,28,Male,Yes,Night,Happy,EDM,0.36,0.49,0.4,0.81,0.61,0.04,0.74,197,-34,160,4,15,3,1
U019,28,Male,Yes,Morning,Focus,Bollywood,0.39,0.28,0.71,0.33,0.62,0.33,0.1,165,-33,216,29,2,15,0
U019,28,Male,Yes,Morning,Relaxed,Hip-Hop,0.23,0.94,0.51,0.39,0.11,0.72,0.63,129,-33,205,17,1,1,1
U019,28,Male,Yes,Afternoon,Focus,Bollywood,0.51,0.25,0.41,0.89,0.48,0.79,0.64,103,-9,261,30,2,13,0
U019,28,Male,Yes,Morning,Happy,Bollywood,0.85,0.35,0.76,0.74,0.2,0.33,0.58,98,-9,349,1,13,1,1
U019,28,Male,Yes,Night,Happy,Pop,0.45,0.83,0.73,0.1,0.4,0.08,0.75,164,-32,153,46,9,7,0
U019,28,Male,Yes,Night,Happy,Rock,0.25,0.51,0.61,0.58,0.78,0.46,0.14,163,-34,322,48,20,14,0
U019,28,Male,Yes,Morning,Focus,Jazz,0.4,0.13,0.48,0.27,0.76,0.54,0.79,80,-6,345,43,23,1,0
U019,28,Male,Yes,Afternoon,Gym,EDM,0.43,0.66,0.43,0.18,0.45,0.07,0.71,112,-37,205,31,17,3,1
U019,28,Male,Yes,Morning,Gym,Jazz,0.91,0.55,0.48,0.05,0.3,0.45,0.5,91,-15,301,69,21,9,0
U019,28,Male,Yes,Evening,Focus,Pop,0.9,0.18,0.45,0.18,0.77,0.08,0.16,88,-1,157,64,4,6,0
U020,37,Other,Yes,Night,Relaxed,Bollywood,0.53,0.48,0.76,0.02,0.15,0.02,0.8,193,-4,205,53,18,10,0
U020,37,Other,Yes,Evening,Focus,Hip-Hop,0.61,0.91,0.38,0.79,0.18,0.37,0.29,72,-36,210,37,14,5,0
U020,37,Other,Yes,Evening,Focus,Pop,0.26,0.74,0.91,0.79,0.13,0.12,0.99,92,-17,186,48,5,6,0
U020,37,Other,Yes,Evening,Focus,Jazz,0.23,0.5,0.98,0.53,0.1,0.02,0.93,97,-16,357,41,4,0,0
U020,37,Other,Yes,Morning,Happy,Hip-Hop,0.36,0.95,0.98,0.57,0.12,0.57,0.91,173,-24,296,15,23,15,0
U020,37,Other,Yes,Afternoon,Happy,Lo-fi,0.46,0.86,0.5,0.09,0.04,0.64,0.58,116,-28,170,3,2,14,0
U020,37,Other,Yes,Morning,Relaxed,Bollywood,0.64,0.56,0.15,0.67,0.32,0.72,0.43,158,-22,123,37,11,11,0
U020,37,Other,Yes,Evening,Sad,EDM,0.9,0.77,0.47,0.44,0.13,0.73,0.9,166,-37,333,76,19,2,0
U020,37,Other,Yes,Night,Sad,Hip-Hop,0.88,0.99,0.16,0.96,0.6,0.09,0.41,129,-19,164,72,14,4,0
U020,37,Other,Yes,Night,Happy,Classical,0.54,0.84,0.37,0.59,0.4,0.74,0.22,60,-36,187,39,20,15,0
U020,37,Other,Yes,Evening,Gym,Rock,0.92,0.68,0.13,0.76,0.39,0.97,0.6,152,-8,243,73,13,8,1
U020,37,Other,Yes,Evening,Happy,Classical,0.62,0.86,0.25,0.06,0.26,0.88,0.14,101,-42,189,47,13,11,0
U020,37,Other,Yes,Afternoon,Happy,Jazz,0.94,0.56,0.79,0.18,0.08,0.75,0.54,140,-2,324,39,8,11,0
U020,37,Other,Yes,Morning,Gym,Bollywood,0.57,0.44,0.54,0.34,0.73,0.1,0.15,116,-33,323,72,19,3,0
U020,37,Other,Yes,Afternoon,Happy,EDM,0.22,0.12,0.41,0.69,0.11,0.44,0.99,193,-24,164,91,9,0,0
U020,37,Other,Yes,Morning,Happy,EDM,0.23,0.3,0.21,0.13,0.06,0.69,0.78,79,-44,318,62,24,13,0
U020,37,Other,Yes,Morning,Sad,Jazz,0.69,0.63,0.52,0.91,0.03,0.3,0.01,84,-38,355,78,6,6,0
U020,37,Other,Yes,Afternoon,Focus,EDM,0.86,0.95,0.95,0.35,0.13,0.5,0.73,121,-13,265,9,3,0,1
U020,37,Other,Yes,Evening,Happy,Hip-Hop,0.25,0.78,0.1,0.73,0.74,0.92,0.85,181,-22,298,76,5,14,0
U020,37,Other,Yes,Night,Happy,Jazz,0.48,0.56,0.47,0.76,0.25,0.47,0.52,186,-22,300,37,17,1,0
U021,25,Female,No,Night,Happy,Lo-fi,0.72,0.86,0.3,0.41,0.79,0.43,0.86,181,-2,214,23,0,15,0
U021,25,Female,No,Morning,Focus,Lo-fi,0.71,0.21,0.46,0.7,0.78,0.74,0.89,103,-41,213,26,10,6,0
U021,25,Female,No,Afternoon,Gym,Classical,0.48,0.55,0.79,0.77,0.47,0.76,0.8,162,-23,241,86,19,12,0
U021,25,Female,No,Afternoon,Focus,Jazz,0.2,0.33,0.55,0.63,0.11,0.1,0.05,77,-14,293,4,5,12,0
U021,25,Female,No,Morning,Focus,Pop,0.66,0.78,0.69,0.52,0.39,0.47,0.29,187,-14,249,34,17,10,1
U021,25,Female,No,Night,Relaxed,Lo-fi,0.89,0.21,0.51,0.85,0.35,0.04,0.18,137,0,162,63,13,4,1
U021,25,Female,No,Evening,Focus,Jazz,0.61,0.54,0.6,0.54,0.38,0.56,0.16,74,-20,187,64,18,12,0
U021,25,Female,No,Morning,Gym,Jazz,0.13,0.14,0.85,0.35,0.59,0.03,0.89,147,-21,144,55,11,11,0
